offering_id,hotel,city,avg_rating,sentiment_score,pros,cons,n_reviews
AVwcrhPy_7pvs4fzxzN3,Wisconsin -Aire Motel,Random Lake,4.0,0.75,['value'],['noisy rooms'],1
AVwcrjlMkufWRAb5x3pl,Bay Pointe Inn Restaurant,Shelbyville,4.0,0.75,"['clean rooms', 'friendly staff', 'food']",[],1
AVwcs964IN2L1WUfn8s9,Hyatt Regency Grand Cypress,Orlando,4.4762,0.869,"['food', 'friendly staff', 'view', 'location', 'clean rooms', 'comfortable']","['slow wifi', 'small rooms']",21
AVwcsAd-IN2L1WUfnyZj,Staybridge Suites El Paso Airport Area,El Paso,5.0,1.0,['food'],[],1
AVwcsDpjkufWRAb5x9QJ,Lodge At Lake Tahoe,South Lake Tahoe,3.0,0.5,[],['small rooms'],1
AVwcsGh9_7pvs4fzx5nw,The Gables Inn Sausalito,Sausalito,4.6667,0.9167,"['friendly staff', 'food', 'view', 'clean rooms', 'comfortable']",['noisy rooms'],3
AVwcsHsU_7pvs4fzx51l,Comfort Suites,Jackson,3.0,0.5,[],['noisy rooms'],1
AVwcsIglByjofQCxhGqI,Hampton Inn Kingsland,Kingsland,3.8333,0.7083,"['clean rooms', 'friendly staff', 'comfortable', 'location', 'food']",['slow wifi'],6
AVwcsZ2uByjofQCxhJsI,Hyatt Place Houston/Sugar Land,Sugar Land,5.0,1.0,"['clean rooms', 'comfortable', 'food']",[],1
AVwcsbl6IN2L1WUfn2-N,Ramada Naples,Naples,4.5,0.875,"['clean rooms', 'value', 'friendly staff', 'food']",[],2
AVwcshif_7pvs4fzx-GW,Pike Motel,Carlisle,3.0,0.5,[],[],1
AVwcsnP8kufWRAb5yC-z,Home2 Suites by Hilton Clarksville/Ft. Campbell,Clarksville,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwcssHZ_7pvs4fzyAC3,Sleep Inn & Suites Central/I-44,Tulsa,4.0,0.75,"['clean rooms', 'friendly staff', 'comfortable']",['small rooms'],1
AVwcssTBkufWRAb5yD6M,Holiday Inn Express Washington Dc Sw - Springfield,Springfield,3.0,0.5,[],"['cleanliness', 'small rooms']",1
AVwcssx3_7pvs4fzyAIl,Super 8-el Centro,El Centro,4.0,0.75,"['clean rooms', 'friendly staff', 'food', 'comfortable']",[],4
AVwcsvoSkufWRAb5yEig,Budget Inn of America,Medford,4.0,0.75,['friendly staff'],[],1
AVwcswk2kufWRAb5yEtI,Plantation Inn & Suites,Jane Lew,3.0,0.5,"['food', 'clean rooms']","['noisy rooms', 'cleanliness']",3
AVwcsz89_7pvs4fzyBb3,Country Inn&Suites By Carlson,Smyrna,3.0,0.5,"['friendly staff', 'location', 'food', 'clean rooms', 'comfortable']","['broken', 'rude staff']",3
AVwct0d4IN2L1WUfoGLp,Basecamp Hotel,South Lake Tahoe,4.5,0.875,"['friendly staff', 'clean rooms', 'comfortable', 'location']",[],4
AVwct43gkufWRAb5yQzo,Red Roof Plus+ Long Island-garden City,Westbury,5.0,1.0,"['comfortable', 'friendly staff', 'location']",[],5
AVwct7BzIN2L1WUfoHaP,The Old No. 77 Hotel & Chandlery,New Orleans,5.0,1.0,"['friendly staff', 'comfortable', 'food', 'location', 'clean rooms']",[],5
AVwctAJvkufWRAb5yHGn,FOUND:RE Phoenix,Phoenix,4.7619,0.9405,"['friendly staff', 'location', 'food', 'comfortable', 'clean rooms', 'view']",['noisy rooms'],21
AVwctAsF_7pvs4fzyDXO,Quality Inn Suites Medical Park,Durham,5.0,1.0,"['comfortable', 'food']",[],1
AVwctB6FByjofQCxhQOK,Hampton Inn Horse Cave,Horse Cave,3.7143,0.6786,"['clean rooms', 'friendly staff', 'comfortable', 'value']","['noisy rooms', 'cleanliness']",7
AVwctBJzkufWRAb5yHSB,Springhill Suites Cincinnati Midtown,Cincinnati,5.0,1.0,"['location', 'comfortable']",[],1
AVwctD7b_7pvs4fzyD7J,Hyatt Place Dallas Plano,Plano,4.3333,0.8333,"['friendly staff', 'clean rooms', 'food', 'location', 'comfortable']",['broken'],6
AVwctHQpIN2L1WUfn-Rp,Hampton Inn Baltimore/white Marsh,Nottingham,5.0,1.0,"['location', 'comfortable', 'food', 'value']",[],1
AVwctKf2IN2L1WUfn-5E,Quality Inn Suites,Tallahassee,4.0,0.75,"['clean rooms', 'food', 'friendly staff', 'location', 'comfortable']",[],2
AVwctdCtIN2L1WUfoCNo,Ramada-kingman,Kingman,3.5,0.625,"['location', 'value']",[],2
AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Prescott,4.7778,0.9444,"['friendly staff', 'comfortable', 'location', 'food', 'clean rooms', 'value']","['small rooms', 'noisy rooms']",9
AVwcth-hIN2L1WUfoDDW,Quality Inn,Edison,4.5,0.875,"['friendly staff', 'good wifi', 'clean rooms', 'location', 'food']",[],2
AVwctnEWIN2L1WUfoD7T,Mark Twain Hotel,Peoria,4.5,0.875,"['food', 'friendly staff', 'view', 'clean rooms', 'location']",[],4
AVwcttFyIN2L1WUfoE5G,The Niantic Inn,Niantic,3.0,0.5,[],[],1
AVwctte0_7pvs4fzyLDZ,Riverside Inn,Grants Pass,4.4,0.85,"['friendly staff', 'comfortable', 'clean rooms', 'view', 'value', 'food']",[],5
AVwctu4EByjofQCxhYDN,Best Western Plus Executive Hotel Suites,Sulphur,4.5,0.875,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],2
AVwctyZkIN2L1WUfoF2k,Hilton Garden Inn Tampa East/brandon,Tampa,4.1667,0.7917,"['friendly staff', 'location', 'view', 'food', 'clean rooms', 'comfortable']",['cleanliness'],6
AVwcu--CkufWRAb5ycKI,Blue Jay Motel,Hampton,5.0,1.0,"['clean rooms', 'comfortable']",[],2
AVwcu-6KIN2L1WUfoS23,Best Western Kennesaw Inn,Kennesaw,3.5,0.625,"['clean rooms', 'friendly staff', 'location']",['small rooms'],4
AVwcu-YOkufWRAb5ycEC,Best Western Plus Eau Claire Conference Center,Eau Claire,4.0,0.75,"['friendly staff', 'comfortable', 'clean rooms', 'food']","['noisy rooms', 'slow wifi']",4
AVwcu5l-_7pvs4fzyXbz,Four Points by Sheraton San Jose - Silicon Valley,San Jose,1.5,0.125,[],['broken'],4
AVwcu5r4_7pvs4fzyXc5,Holiday Inn Express & Suites Houston Space Ctr - Clear Lake,Webster,5.0,1.0,"['clean rooms', 'friendly staff']",[],1
AVwcuFWbIN2L1WUfoI9y,Greybull Motel,Greybull,4.3333,0.8333,"['friendly staff', 'food']",['slow wifi'],3
AVwcuGm4kufWRAb5yS1U,Comfort Inn,Concord,4.0,0.75,"['clean rooms', 'friendly staff', 'food']",[],1
AVwcuIFlIN2L1WUfoJYt,"Country Inn & Suites By Carlson, Rocky Mount, NC",Rocky Mount,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable']",[],1
AVwcuMl7kufWRAb5yTzU,Super 8-dover,Dover,2.3333,0.3333,[],[],3
AVwcuOPBkufWRAb5yUC0,SpringHill Suites Norfolk Old Dominion University,Norfolk,3.0,0.5,"['clean rooms', 'comfortable']","['noisy rooms', 'broken']",2
AVwcuP1bByjofQCxhdmm,Baymont Inn & Suites-holland,Holland,2.0,0.25,[],['cleanliness'],2
AVwcuW-C_7pvs4fzyRmP,Hampton Inn Atlanta-Mall Of Georgia,Buford,4.0,0.75,[],[],1
AVwcuX3D_7pvs4fzyRwc,Residence Inn By Marriott Waldorf,Waldorf,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'food']",[],1
AVwcuaVJkufWRAb5yWBw,Wingate By Wyndham Erie,Erie,4.1818,0.7955,"['food', 'friendly staff', 'comfortable', 'clean rooms', 'location', 'good wifi']","['small rooms', 'slow wifi', 'noisy rooms', 'cleanliness']",11
AVwcug9Q_7pvs4fzyTf5,Sleep Inn,Summersville,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVwcugVE_7pvs4fzyTYc,Hotel Luxe,Brooklyn,2.0,0.25,[],['small rooms'],1
AVwculHaIN2L1WUfoOhw,The Star Inn,Cape May,4.6667,0.9167,"['comfortable', 'clean rooms', 'friendly staff', 'location']",[],3
AVwcuo0eIN2L1WUfoPEk,Hampton Inn Lexington Medical Center,Lexington,5.0,1.0,"['clean rooms', 'location']",[],1
AVwcuoay_7pvs4fzyUk4,Park Lane Motel,Lake George,5.0,1.0,['friendly staff'],[],1
AVwcutHnkufWRAb5yY8Y,Best Western Plus Heritage Inn Rancho Cucamonga/Ontario,Rancho Cucamonga,3.5,0.625,"['comfortable', 'location', 'food', 'clean rooms', 'friendly staff']",[],4
AVwcutlmByjofQCxhini,Quality Inn,Hackettstown,1.0,0.0,[],['cleanliness'],1
AVwcv176_7pvs4fzyiBK,Cameo Bar at Viceroy Santa Monica,Santa Monica,4.25,0.8125,"['friendly staff', 'location', 'clean rooms', 'view', 'comfortable', 'food']","['rude staff', 'small rooms']",12
AVwcv5kmIN2L1WUfodCi,Best Western University Inn & Suites,Forest Grove,5.0,1.0,"['friendly staff', 'clean rooms', 'location']",[],2
AVwcv9KIkufWRAb5ym-h,Hampton Inn Suites Pigeon Forge On The Parkway,Pigeon Forge,4.2,0.8,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']",[],5
AVwcvDNLkufWRAb5yc4L,Hampton Inn Greenville/simpsonville,Simpsonville,4.3333,0.8333,"['friendly staff', 'clean rooms']",[],3
AVwcvG4kByjofQCxhm_k,DoubleTree by Hilton Hotel Orlando at SeaWorld,Orlando,4.0,0.75,['location'],[],2
AVwcvH0KkufWRAb5ydpT,Best Western Plus Encina Inn & Suites,Santa Barbara,4.7,0.925,"['food', 'location', 'friendly staff', 'comfortable', 'clean rooms', 'value']","['noisy rooms', 'broken']",10
AVwcvH1UkufWRAb5ydpb,"Country Inn & Suites By Carlson, Carlisle, PA",Carlisle,5.0,1.0,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],1
AVwcvIC5_7pvs4fzyZ3q,Americas Best Value Inn - Charlotte,Charlotte,3.6667,0.6667,"['clean rooms', 'comfortable', 'friendly staff', 'food']",['small rooms'],3
AVwcvPudkufWRAb5yfGh,Sea Captain Resort On The Bay,Clearwater Beach,4.25,0.8125,"['friendly staff', 'food']",[],4
AVwcvSBvByjofQCxho9D,Hampton Inn Omaha Midtown-Aksarben Area,Omaha,3.5,0.625,"['clean rooms', 'friendly staff', 'comfortable', 'food']",[],2
AVwcvSDN_7pvs4fzybs0,Comfort Inn,Fontana,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],1
AVwcvak-IN2L1WUfoXdI,The Resort at Longboat Key Club,Longboat Key,4.5,0.875,"['friendly staff', 'comfortable', 'view', 'clean rooms', 'location', 'food']","['small rooms', 'cleanliness', 'noisy rooms', 'expensive']",22
AVwcvbh6ByjofQCxhqkB,Hilton Garden Inn Jonesboro,Jonesboro,5.0,1.0,"['friendly staff', 'food']",[],1
AVwcvkMH_7pvs4fzyfF-,Simmons Suites,Bentonville,5.0,1.0,"['clean rooms', 'comfortable']",[],1
AVwcvrtf_7pvs4fzygXo,Super 8 Monticello,Monticello,2.6667,0.4167,"['clean rooms', 'comfortable', 'food', 'good wifi']",['cleanliness'],3
AVwcvs8RkufWRAb5ykXC,M -37 Motel,Newaygo,3.0,0.5,[],['cleanliness'],1
AVwcw-3t_7pvs4fzyuag,Deer Crest Resort,Estes Park,4.1429,0.7857,"['friendly staff', 'comfortable', 'clean rooms', 'value']","['small rooms', 'slow wifi']",7
AVwcw2tT_7pvs4fzys5x,Quality Inn Suites,Sioux City,2.6667,0.4167,['food'],['cleanliness'],3
AVwcw3aBkufWRAb5ywtU,Americas Best Value Inn Albert Lea,Albert Lea,3.0,0.5,[],[],1
AVwcw506IN2L1WUfooat,Hyatt Place Charlottesville,Charlottesville,4.5,0.875,"['friendly staff', 'location', 'food', 'comfortable', 'clean rooms']",['broken'],4
AVwcw6ldByjofQCxh7d4,Quality Inn Suites,Ashland,5.0,1.0,"['friendly staff', 'comfortable', 'food']",[],2
AVwcw7D5IN2L1WUfoorC,Best Western Wapakoneta Inn,Wapakoneta,4.5,0.875,"['clean rooms', 'friendly staff', 'comfortable', 'food', 'value']",[],2
AVwcw8G4IN2L1WUfoo4m,Days Inn Apple Valley Sevierville,Sevierville,3.3333,0.5833,"['location', 'friendly staff', 'clean rooms']",['broken'],6
AVwcwBaz_7pvs4fzykCo,Sleep Inn,Lexington,1.0,0.0,[],"['small rooms', 'broken']",1
AVwcwD-xIN2L1WUfoe8r,Americas Best Value Inn Las Vegas,Las Vegas,1.0,0.0,[],"['slow wifi', 'small rooms', 'broken']",1
AVwcwKAGByjofQCxhy9u,Best Western Plus Arroyo Roble Hotel & Creekside Villas,Sedona,4.0526,0.7632,"['view', 'friendly staff', 'location', 'comfortable', 'clean rooms', 'food']",['expensive'],19
AVwcwLYaByjofQCxhzPp,Aloft Houston by the Galleria,Houston,4.0,0.75,"['friendly staff', 'location', 'comfortable']",['small rooms'],1
AVwcwSXiIN2L1WUfohjW,Quality Inn Oklahoma City Airport,Oklahoma City,4.5,0.875,"['clean rooms', 'comfortable']",[],2
AVwcwUbT_7pvs4fzynMq,Rodeway Inn Suites,Flagstaff,3.0,0.5,"['clean rooms', 'friendly staff', 'location', 'food', 'value']",['broken'],3
AVwcwbCZkufWRAb5ysDL,Best Western Route 66 Rail Haven,Springfield,4.8333,0.9583,"['friendly staff', 'clean rooms', 'food', 'comfortable', 'value']",[],6
AVwcwguUByjofQCxh3CQ,Robbins Motel,Bar Harbor,2.6667,0.4167,[],"['noisy rooms', 'small rooms']",3
AVwcwjxb_7pvs4fzypzm,Red Roof Inn Durham-duke University Medical Center,Durham,3.2,0.55,['location'],"['broken', 'noisy rooms', 'cleanliness']",5
AVwcwnzr_7pvs4fzyqea,SpringHill Suites Chesapeake Greenbrier,Chesapeake,4.0,0.75,[],[],1
AVwcwt3ZIN2L1WUfomUi,Grand Coulee Center Lodge,Grand Coulee,3.6667,0.6667,"['friendly staff', 'food']",['expensive'],3
AVwcxBWSIN2L1WUfop66,Best Western Ramkota Hotel,Watertown,3.8,0.7,"['friendly staff', 'comfortable', 'clean rooms', 'food']","['expensive', 'noisy rooms', 'small rooms']",5
AVwcxNfT_7pvs4fzyxCU,Hampton Inn Myrtle Beach-Northwood,Myrtle Beach,3.0,0.5,[],['broken'],1
AVwcxQ1KkufWRAb5y1V_,Holiday Inn Express Harrisburg East,Harrisburg,3.625,0.6562,"['location', 'comfortable', 'clean rooms', 'friendly staff', 'food', 'value']","['cleanliness', 'broken', 'rude staff']",8
AVwcxVRZkufWRAb5y2BN,Northwoods Resort,Pinetop,4.0,0.75,"['comfortable', 'view', 'good wifi']",['slow wifi'],1
AVwcxZSWkufWRAb5y2wv,Drury Plaza Hotel St. Louis at the Arch,Saint Louis,4.4545,0.8636,"['food', 'location', 'friendly staff', 'clean rooms', 'value', 'view']",['cleanliness'],11
AVwcx_jnByjofQCxiH38,250 Main Hotel,Rockland,5.0,1.0,['friendly staff'],[],2
AVwcx_kXByjofQCxiH4A,Days Inn Maui Oceanfront,Kīhei,4.2,0.8,"['location', 'friendly staff', 'view', 'food', 'good wifi']","['small rooms', 'slow wifi']",5
AVwcxm5S_7pvs4fzy1gQ,Hawthorn Suites By Wyndham Dayton North,Dayton,2.8571,0.4643,"['friendly staff', 'clean rooms', 'location', 'comfortable', 'value']","['broken', 'cleanliness']",7
AVwcxwHqkufWRAb5y6eL,Ocean Breeze Motel,Florence,4.0,0.75,"['clean rooms', 'friendly staff', 'value']",['noisy rooms'],2
AVwcy-z7ByjofQCxiSGX,Budget Inn,Panhandle,2.0,0.25,[],[],1
AVwcy4cRIN2L1WUfo-Hg,Shawnee Motel,Schellsburg,4.0,0.75,"['clean rooms', 'location']",[],3
AVwcy5K2IN2L1WUfo-Q-,Best Western Plus Lockport Hotel,Lockport,4.2,0.8,"['food', 'comfortable', 'location', 'value', 'clean rooms', 'friendly staff']",['slow wifi'],5
AVwcy8jBByjofQCxiRyD,Hilton Garden Inn Atlanta Downtown,Atlanta,4.2105,0.8026,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable', 'view']","['slow wifi', 'cleanliness', 'noisy rooms', 'rude staff', 'broken']",38
AVwcyB1VkufWRAb5y9qO,Comfort Suites Columbia Gateway,Elkridge,4.4,0.85,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable', 'good wifi']",[],5
AVwcyOnzByjofQCxiKAI,Ocean Drive Villas,Hollywood,3.5,0.625,"['friendly staff', 'food']",[],2
AVwcyP45_7pvs4fzy8DN,Courtyard Chattanooga Downtown,Chattanooga,4.0,0.75,"['location', 'friendly staff', 'clean rooms', 'comfortable']","['small rooms', 'broken']",5
AVwcydgrIN2L1WUfo5e4,Econo Lodge Inn Suites Central,Medford,3.5,0.625,"['clean rooms', 'location', 'comfortable']",[],2
AVwcyfMkkufWRAb5zCVk,Acadia Suites,Bar Harbor,5.0,1.0,"['location', 'clean rooms']",[],2
AVwcyqskIN2L1WUfo7u7,Days Inn College Park Airport Best Road,Atlanta,1.0,0.0,[],[],1
AVwcyzL2IN2L1WUfo9OK,Econo Lodge,Thomaston,2.25,0.3125,"['clean rooms', 'friendly staff', 'comfortable', 'food']",['cleanliness'],4
AVwcz48TkufWRAb5zRFy,Courtyard Harrisburg Hershey,Harrisburg,4.5,0.875,"['friendly staff', 'food']",[],2
AVwcz4HEIN2L1WUfpJOP,Western Skies Motor Inn,Dalhart,1.0,0.0,[],['cleanliness'],1
AVwczMKx_7pvs4fzzGNS,Baymont Inn & Suites Boone,Boone,2.5,0.375,['friendly staff'],"['small rooms', 'slow wifi']",4
AVwczQY9_7pvs4fzzG0M,Mainstay Suites,Houma,5.0,1.0,['comfortable'],[],1
AVwczRoS_7pvs4fzzHAx,Motel 6,Buena Park,3.0,0.5,[],[],1
AVwczUHsByjofQCxiVw7,McMenamins Kennedy School,Portland,4.7071,0.9268,"['food', 'friendly staff', 'comfortable', 'clean rooms', 'view']",[],7
AVwczYHRkufWRAb5zLo3,Comfort Inn North,Medford,3.0,0.5,"['friendly staff', 'comfortable']",[],2
AVwczYNXIN2L1WUfpDor,Best Western Plus Skagit Valley Inn and Convention Center,Mount Vernon,4.5,0.875,"['food', 'friendly staff', 'comfortable', 'clean rooms', 'location', 'value']",[],4
AVwczZzfByjofQCxiWrI,The Westin Washington Dulles Airport,Herndon,4.6667,0.9167,"['friendly staff', 'clean rooms', 'comfortable', 'food']",['small rooms'],3
AVwczr5ZIN2L1WUfpG-3,Hampton Inn & Suites Cedar Rapids North,Cedar Rapids,5.0,1.0,"['clean rooms', 'friendly staff']",[],1
AVwcztuoByjofQCxiaDX,Hotel Prince Spafford,Brooklyn,1.0,0.0,[],['cleanliness'],1
AVwczuhu_7pvs4fzzLiG,Sound Board,Detroit,4.625,0.9062,"['friendly staff', 'comfortable', 'clean rooms', 'food']",[],8
AVwczz3QByjofQCxibOg,Holiday Inn Express Albuquerque (I-40 Eubank),Albuquerque,3.0,0.5,[],[],1
AVwd--7e_7pvs4fz_AdQ,Best Western Luxury Inn,Tracy,3.2,0.55,"['friendly staff', 'clean rooms', 'location', 'value']","['small rooms', 'broken', 'noisy rooms', 'cleanliness', 'rude staff']",10
AVwd-DEG_7pvs4fz-3xL,Hyatt Place Atlanta Airport-South,Atlanta,4.4333,0.8583,"['friendly staff', 'location', 'food', 'comfortable', 'clean rooms', 'good wifi']","['expensive', 'slow wifi', 'small rooms', 'broken']",30
AVwd-G2B_7pvs4fz-4Q-,Bricktown Hotel & Convention Center,Oklahoma City,4.6667,0.9167,"['friendly staff', 'food', 'clean rooms', 'comfortable', 'location']",[],3
AVwd-KFckufWRAb5-3Gs,Blue Haven Motor Court,Saco,4.0,0.75,"['clean rooms', 'comfortable']",[],1
AVwd-d94IN2L1WUf047o,Milwaukee Airport Inn,Milwaukee,1.8333,0.2083,[],"['cleanliness', 'slow wifi', 'noisy rooms', 'broken']",6
AVwd-eVmByjofQCxuLdF,Howard Johnson Express Inn/Airport,Louisville,1.8,0.2,['value'],"['cleanliness', 'noisy rooms', 'small rooms']",5
AVwd-iMF_7pvs4fz-8cF,Residence Inn Chicago Bloomingdale,Bloomingdale,5.0,1.0,"['friendly staff', 'comfortable']",[],1
AVwd-iRekufWRAb5-6uD,Microtel Inn by Wyndham Henrietta/Rochester,Henrietta,2.875,0.4688,"['friendly staff', 'clean rooms', 'location', 'comfortable', 'food']","['small rooms', 'cleanliness', 'broken']",8
AVwd-jTPByjofQCxuMNO,Tarpon Inn,Port Aransas,4.5,0.875,"['friendly staff', 'location']",[],2
AVwd-kbGkufWRAb5-7Db,Hotel Laguna,Laguna Beach,3.0,0.5,"['clean rooms', 'location', 'food']","['noisy rooms', 'small rooms', 'broken']",2
AVwd-m1zByjofQCxuMp5,Seven Gables Inn,Saint Louis,4.75,0.9375,"['friendly staff', 'food', 'clean rooms']","['expensive', 'broken']",4
AVwd-tg4ByjofQCxuNg4,Towpath Motel,Rochester,4.0,0.75,"['clean rooms', 'friendly staff']",['broken'],2
AVwd0HO5ByjofQCxsvv8,Hyatt Place Atlanta-East/Lithonia,Lithonia,3.6667,0.6667,"['location', 'friendly staff', 'comfortable', 'food']","['small rooms', 'slow wifi']",6
AVwd0RDUIN2L1WUfzegV,Hampton Inn-elkhorn,Elkhorn,4.1667,0.7917,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable']",['rude staff'],6
AVwd0UlI_7pvs4fz9iNt,Red Roof Inn Flint-bishop Airport,Flint,2.25,0.3125,"['clean rooms', 'friendly staff', 'location']","['slow wifi', 'broken', 'small rooms']",4
AVwd0oJekufWRAb59jyK,Royal Palm Motel,Tybee Island,5.0,1.0,"['clean rooms', 'friendly staff', 'location', 'comfortable']",[],1
AVwd0qGcIN2L1WUfzh2y,Fairfield Inn and Suites Asheboro,Asheboro,5.0,1.0,"['clean rooms', 'friendly staff', 'food']",[],1
AVwd14lTIN2L1WUfzsgz,Hampton Inn-fairfax City,Fairfax,4.5,0.875,"['food', 'location', 'comfortable', 'friendly staff', 'clean rooms', 'value']",['noisy rooms'],4
AVwd17LcByjofQCxs_a-,Courtyard Annapolis,Annapolis,3.3333,0.5833,[],['slow wifi'],3
AVwd18R9IN2L1WUfztHv,Ocean House Hotel,Port Clyde,3.5,0.625,[],"['noisy rooms', 'broken']",2
AVwd1TbkByjofQCxs6FH,Shilo Inn Suites - Coeur d'Alene,Coeur d'Alene,4.0,0.75,"['friendly staff', 'food']",[],1
AVwd1Xs8IN2L1WUfzoNS,Mainstay Suites-fort Campbell,Clarksville,5.0,1.0,['friendly staff'],[],1
AVwd1Zo5ByjofQCxs7DO,Comfort Suites-elgin,Elgin,4.0,0.75,"['location', 'comfortable']",[],1
AVwd1buK_7pvs4fz9r3n,Jayhawk Motel,Tampa,3.0,0.5,['location'],[],2
AVwd1ysZByjofQCxs-N5,Hampton Inn-elmira/horseheads,Horseheads,4.2857,0.8214,"['friendly staff', 'food', 'clean rooms', 'location', 'comfortable']",[],7
AVwd27QekufWRAb593Lq,Ferrari's Crown Resort,Kings Beach,4.0,0.75,"['clean rooms', 'location', 'food']",[],2
AVwd2AlZ_7pvs4fz9w0L,Best Western Manhattan Inn,Manhattan,3.3333,0.5833,"['friendly staff', 'food']",[],3
AVwd2UjzkufWRAb59x-k,The Sea Lion Motel,Gloucester,4.0,0.75,"['clean rooms', 'friendly staff', 'location']",['small rooms'],1
AVwd2Y6akufWRAb59yiF,Best Western Suites Near Opryland,Nashville,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food']","['broken', 'expensive', 'cleanliness']",11
AVwd2nIhByjofQCxtFF5,Bogue Inlet Motel,Emerald Isle,1.5,0.125,[],['cleanliness'],2
AVwd3-Mk_7pvs4fz-BmW,River Hotel,Chicago,4.0536,0.7634,"['location', 'friendly staff', 'clean rooms', 'comfortable', 'view', 'food']","['small rooms', 'noisy rooms', 'slow wifi', 'broken', 'cleanliness', 'expensive']",56
AVwd37XCkufWRAb59_zE,Hampton Inn Orlando-Maingate South,Davenport,4.5,0.875,"['location', 'clean rooms', 'friendly staff', 'food', 'good wifi']",[],2
AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,DuPont,4.75,0.9375,"['friendly staff', 'clean rooms', 'food', 'comfortable', 'location']",[],8
AVwd3GcuByjofQCxtJND,Quality Inn North,Richmond,1.0,0.0,[],[],2
AVwd3OXr_7pvs4fz97MM,Quality Inn,Prescott,4.0,0.75,"['clean rooms', 'comfortable']",[],1
AVwd3ST_kufWRAb596Sp,Sunshine Inn,Wall,4.2,0.8,"['comfortable', 'clean rooms', 'value', 'friendly staff']","['small rooms', 'broken']",5
AVwd3bE8IN2L1WUfz5fz,Super 8 Bloomington/Airport,Minneapolis,4.25,0.8125,"['friendly staff', 'clean rooms', 'comfortable', 'food', 'location']",[],8
AVwd3cM2ByjofQCxtMDU,Hemlock Hall,Blue Mountain Lake,5.0,1.0,['view'],[],1
AVwd3olc_7pvs4fz9-t5,Carter Iva,Newcastle,4.0,0.75,"['clean rooms', 'location', 'food']",['small rooms'],1
AVwd42VKByjofQCxtYTu,"Extended Stay America Washington, D.C. - Springfield",Springfield,2.8333,0.4583,"['friendly staff', 'location', 'comfortable', 'good wifi', 'value']","['cleanliness', 'noisy rooms', 'broken', 'slow wifi', 'expensive', 'rude staff']",18
AVwd48qU_7pvs4fz-Kqw,Hyatt Place West Palm Beach/Downtown,West Palm Beach,4.8,0.95,"['friendly staff', 'clean rooms', 'comfortable', 'location', 'food', 'value']",[],10
AVwd4AwpByjofQCxtQ1B,Argosy Casino Hotel Spa,Riverside,3.0,0.5,[],['broken'],1
AVwd4FzV_7pvs4fz-CvU,Hilton Garden Inn Anaheim-Garden Grove,Garden Grove,3.7857,0.6964,"['food', 'friendly staff', 'location', 'clean rooms', 'comfortable']","['small rooms', 'broken', 'cleanliness']",14
AVwd4TMv_7pvs4fz-Ers,Silver Sands Oceanfront Motel,Rockaway Beach,4.0,0.75,"['clean rooms', 'comfortable', 'view']",[],2
AVwd4YrGkufWRAb5-D9i,Longwood Inn,Brookline,4.3333,0.8333,"['comfortable', 'friendly staff', 'location', 'clean rooms']",['expensive'],3
AVwd4encByjofQCxtVBh,Heritage Inn,Searcy,4.0,0.75,"['clean rooms', 'friendly staff', 'location', 'comfortable', 'food', 'good wifi']",['slow wifi'],1
AVwd4kYsIN2L1WUf0DcH,"My Place Hotel-Grand Forks, ND",Grand Forks,4.75,0.9375,"['clean rooms', 'friendly staff', 'comfortable', 'value']",['rude staff'],4
AVwd4mnWkufWRAb5-F-V,Colony Hotel,Palm Beach,4.75,0.9375,"['friendly staff', 'location', 'comfortable']","['noisy rooms', 'small rooms']",4
